reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
81143e6e-38b6-4b85-9b8b-e7196adb2bb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga bagus suka keluar masuk Mulu aku benci,1,2,39.7.3,2025-05-06 13:23:59,,,39.7.3
c9be23f6-3965-4e32-a332-167df8c0d62d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hp gua samsung note 9 ram 6 tapi aplikasi ini bikin hp mati stiap kali buka aplikasi,1,0,,2025-05-06 07:48:11,,,
fc7e0b60-0fdc-4443-9aaa-a6da59d0aa95,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Missing apk.,1,0,39.4.3,2025-05-06 02:51:13,,,39.4.3
d85b0a02-c76d-4e59-a079-a26fdc85b9ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bermanfaat,5,0,,2025-05-05 15:37:55,,,
31b60285-9b68-4377-b255-3861624d5aed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa pitur koin aku tidak ada, terus keranjang kuning juga harus punya 5000 pengikut dulu Di update juga malah gk bisa ke buka lagi aplikasi nya",1,3,39.8.1,2025-05-05 15:28:50,,,39.8.1
f840d0ec-63be-4cfe-ad6f-387a84183df5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa tidak bisa di update,5,2,38.9.3,2025-05-05 13:36:32,,,38.9.3
a0efb231-f800-4aa8-b094-491a6e60691b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tik tok jelek skrg mau buka harus nunggu ber menit menit,1,28,36.7.4,2025-05-05 07:04:04,,,36.7.4
0359ee01-c344-4248-9030-34c1b4190958,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice good👍👍👍,5,0,,2025-05-05 01:39:27,,,
7a51067f-1af2-47ac-bc71-08dd94dcfe53,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya baguss ,bagus banget tapi aku mau bikin teks ke suara ngabisa udah update tapi tetap ngabisa(nga ada)",5,118,39.7.3,2025-05-05 01:24:52,,,39.7.3
b2743ad4-3b94-4fbb-b4be-6618b9045fe6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren👍👍,5,0,34.5.5,2025-05-05 01:15:11,,,34.5.5
254a4bab-ffd9-494d-aa6c-b7d5507f3a1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,39.8.1,2025-05-04 13:48:00,,,39.8.1
b952f7c8-f365-4812-ba8a-35746c6025d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat suka dengan tik tok,5,2,39.7.3,2025-05-04 12:47:04,,,39.7.3
fd62e33f-e06f-422c-b061-32cbb958fea1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren banget,5,0,39.7.3,2025-05-04 12:43:10,,,39.7.3
8a1a7435-2c97-4fb7-8aa5-c10a7411b853,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngga bisa dibuka setelah di update,3,4,39.7.3,2025-05-04 12:35:35,,,39.7.3
01356b88-410e-47f8-bb66-a5c76420e354,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,39.5.5,2025-05-03 16:07:29,,,39.5.5
ba27f46d-dcd7-415b-b949-1eb3508d1e3e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,,2025-05-03 12:11:11,,,
a6830b63-cdec-4d5a-9c47-e682a6755113,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KOK DI HP SAYA TIDAK ADA FITUR SUARA OTOMATIS,2,1,39.7.3,2025-05-03 10:35:59,,,39.7.3
696ee109-9af5-4975-973e-ff99aedc8cf1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-05-03 06:08:50,,,
1144fa8b-e186-4d15-ac29-54203b390993,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sagat puas 👍,5,0,,2025-05-03 04:04:08,,,
f735509e-3011-423c-bc45-5a3ca6b356da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membagikan informasi gempa massa kena sangsi dasar aplikasi sampah,1,4,39.7.3,2025-05-03 01:20:37,,,39.7.3
40f4c624-2914-4d12-a2f2-493d4f6e018e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau ganti Photo profil aja lama bangat padahall jaringannya bagus' aja,1,5,39.7.3,2025-05-03 00:37:12,,,39.7.3
afc1dd43-5ad6-4751-9b5c-eecba1764d70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,37.9.3,2025-05-02 22:29:07,,,37.9.3
cdecd1a3-8487-4852-8b7b-4a9afa6464e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yg sangat bagus,4,0,39.7.3,2025-05-02 09:17:53,,,39.7.3
a0091adc-27a6-408a-a310-ae32728e296d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Deo made,1,0,,2025-05-02 08:24:02,,,
f3a40b6d-47f3-4c7a-abbc-b28a76afe8cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baguss,5,0,,2025-05-02 03:08:19,,,
13539b45-ec6c-407e-8f87-0b3a42a57349,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini sangat membantu saya,5,0,,2025-05-01 22:45:38,,,
bb5dbe70-dbd2-4e29-aeaa-69224c9eca66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku suka suka sama aplikasi ini karna kalo oran sepi kamu bisa nonton, membuat tiktok, baniak deh satu hal lagi aku bilan sama oran yang bilan kalo tiktok ini kalo membuka jaringan dia masih loging😂😅😅😅 jaringang kamu yang rusak kali😅",5,133,39.6.3,2025-05-01 21:43:37,,,39.6.3
8bd5bf1e-32a0-4abf-a93a-20640403e92d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus dn puas,5,1,39.7.3,2025-05-01 14:06:18,,,39.7.3
32b4cd9f-41b1-46aa-9cb4-c926d196ddf2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tiktok gua ga bakalan kasi lo bitang 5 kecuali Lo baliking akun gue yang Lo blokir selamania Emag gua sala apa coba bilan dog ke gua kalo gua pos yang ane ane followers gua uda mau capai tiga koma lima M ya Lo Jagan main main ya tiktok,1,3,39.7.3,2025-04-30 23:47:36,,,39.7.3
96848b25-cc04-4cdc-8837-e5e939e1af6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasinya sangat bagus tapi bikin ngebleng keu hp lebih dari lima kali saya hapus donlod lagi karna jadi eror hp saya entah apa yang jadi penyebabnya tik tok ini,2,0,,2025-04-30 13:51:37,,,
0c9fac78-f9ef-419d-8d9a-c33bb14cae42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya suka dengan aplikasi ini sangat suka😍,5,3,39.7.3,2025-04-29 16:14:13,,,39.7.3
d64bad11-8019-4d8f-98ae-e53ede0e0fc1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sih aplikasi ini gak bisa komen panjang, dn dikit2 kena pelanggaran",1,0,,2025-04-29 11:24:44,,,
0ebb81a6-998e-466d-baa1-c9f1fe11ef9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus banget, udah sih itu aja",5,2,39.7.3,2025-04-29 04:57:28,,,39.7.3
7e02b30d-e923-477c-9feb-ebf08da9ff08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"𝚔𝚎𝚗𝚊𝚙𝚊 𝚝𝚒𝚔𝚝𝚘𝚔 𝚔𝚞 𝚐𝚊𝚔 𝚋𝚜𝚊 𝚗𝚐𝚎𝚜𝚊𝚟𝚎 𝚏𝚘𝚝𝚘 𝚢𝚊,,,",5,2,39.6.3,2025-04-29 04:06:32,,,39.6.3
cdfe8424-58d8-42d6-8a16-d5e7208dfc44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tiktok sekarang jelek banget, suka tiba2 keluar sendiri, filter tidak bisa di gunakan, lemot video suka error. TOLONG DI PERBAIKI DONG TIKTOK.",1,34,39.6.3,2025-04-28 04:35:35,,,39.6.3
ea317ebc-af5f-41cf-ab47-0e370aca34da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sering ga bisa di buka harus instal ulang lagi terus berulang-ulang knp ya,3,0,,2025-04-28 04:05:33,,,
44e661c3-4c85-49f9-b2c8-c7f77e39efa5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aok rusak,1,0,,2025-04-28 00:21:24,,,
70ae5553-6418-4d57-a298-b6e47b1fd736,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good pisan mantappp,5,0,39.1.3,2025-04-27 18:19:32,,,39.1.3
5d933cfe-a549-42fd-b446-8b17f7e3d625,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2025-04-27 16:19:08,,,
38c4bab6-c70d-48f5-ab4c-f28f32225959,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa aku kena pelanggaran pedahal aku sudah teliti ini kenapa ya aku udah berusaha ngebenerrinnya tapi gk bisa tolong perbaiki,2,0,,2025-04-27 11:54:55,,,
d57ca080-36ce-4a1f-bdc4-51f91710bc82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sumpah co ini apk sangat keren anjir coba instal pasti kalian tidak menesalynia.,5,8,39.6.3,2025-04-27 08:16:05,,,39.6.3
35e947de-1807-4345-8f1c-016088f9d53f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat Bagus dang Saia Suka Dengan Aplikasi ini,5,0,,2025-04-27 06:26:41,,,
80d5f880-33e2-4a15-ba99-6cbb9396a0be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik,5,0,,2025-04-27 00:31:28,,,
e0365583-7c7f-485b-a4db-37b125a17d52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapi aku gak bisa ambil koin nya,3,0,39.6.3,2025-04-26 11:36:09,,,39.6.3
a07c2be1-112b-47f9-ab0f-289649b7a1f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tiktok gua nga bisa ngeposting ulang vt tolong di perbaiki,2,4,39.6.3,2025-04-26 11:22:26,,,39.6.3
e2aabf0c-c2b5-47fd-b572-324c763999c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget,5,0,37.7.3,2025-04-26 09:57:33,,,37.7.3
